ID,DateFounded,Headquarters,Type,Industry,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,AnnualRevenue
Company134,06/26/2010,Long Beach,Non-Tech,Finance,1,1.0,4.0,4.0,2,1,1,4,4,4,4,4,4.0,0,0,0,0,0,3,3,2,1,1,0,0,0.0,0.0,3.0,3.0,0,
Company135,12/31/1997,Austin,Non-Tech,Services,3,2.0,3.0,5.0,2,1,5,5,4,5,3,4,4.0,0,0,5,0,0,3,4,1,1,2,0,0,0.0,0.0,2.0,2.0,0,
Company136,11/22/2009,Portland,Non-Tech,Finance,4,4.0,4.0,4.0,2,2,5,5,5,5,2,5,5.0,0,0,0,0,0,4,2,1,2,1,0,0,0.0,0.0,2.0,3.0,0,
Company137,07/17/2009,St. Louis,Non-Tech,Services,4,5.0,3.0,5.0,2,2,5,5,5,5,1,5,5.0,0,2,4,3,4,5,5,4,3,4,1,1,1.0,0.0,2.0,3.0,5,
Company138,01/14/2011,"Washington, D.C.",Non-Tech,Services,12,7.5,6.0,4.0,4,4,10,5,10,5,4,10,7.5,0,8,12,12,12,3,15,3,4,25,6,8,0.0,0.0,10.0,3.0,20,
Company139,10/14/2013,"Washington, D.C.",Non-Tech,Services,2,4.0,4.0,5.0,2,2,5,4,4,4,5,2,4.0,0,0,0,0,4,3,5,5,1,1,0,0,4.0,4.0,3.0,3.0,5,
Company140,04/08/2010,San Francisco,Tech,Finance,3,5.0,4.0,5.0,1,3,5,4,5,4,2,5,5.0,0,0,0,0,0,2,3,1,1,1,0,0,0.0,0.0,1.0,3.0,0,
Company141,08/23/2013,Kansas City,Non-Tech,Services,12,7.5,4.5,6.0,4,4,10,10,10,10,4,10,7.5,0,0,6,3,0,1,3,3,4,5,6,0,7.5,12.5,7.5,7.5,0,
Company142,06/20/2011,Tucson,Non-Tech,Finance,4,3.0,5.0,5.0,2,3,5,5,5,5,2,5,5.0,3,0,5,3,4,5,5,2,5,4,1,3,3.0,1.0,2.0,3.0,5,
Company143,06/13/2009,Miami,Non-Tech,Services,4,5.0,5.0,4.0,1,5,5,3,4,4,5,3,4.0,4,5,5,5,5,5,5,5,4,5,5,5,5.0,3.0,4.0,1.0,5,
Company144,05/04/2012,San Francisco,Tech,Services,3,3.0,4.0,3.0,2,2,5,4,8,5,3,5,5.0,3,2,3,1,0,5,5,1,2,5,1,1,1.0,1.0,2.0,2.0,5,
Company145,08/08/2013,San Francisco,Tech,Finance,9,6.0,4.5,7.5,4,4,10,10,10,10,4,10,7.5,0,0,0,0,0,10,3,3,1,5,0,0,0.0,0.0,5.0,7.5,0,
Company146,01/20/2012,San Diego,Non-Tech,Finance,15,7.5,5.0,3.0,4,8,10,6,8,5,10,6,5.0,0,8,0,0,0,2,15,15,1,1,10,10,0.0,2.5,1.0,3.0,0,
Company147,03/02/1998,Philadelphia,Non-Tech,Finance,3,5.0,4.0,5.0,1,3,5,5,5,10,2,5,7.5,0,0,0,0,0,2,1,3,1,5,0,0,0.0,0.0,1.0,3.0,0,
Company148,02/15/2010,New York,Tech,Finance,3,4.0,4.0,4.0,1,3,5,5,5,5,1,5,5.0,0,0,0,0,0,5,4,1,3,3,0,2,0.0,0.0,2.0,3.0,0,
Company149,09/21/2012,San Francisco,Tech,Services,3,5.0,4.0,4.0,1,3,5,5,4,5,3,5,5.0,1,0,0,0,0,5,5,1,1,1,2,0,0.0,3.0,2.0,3.0,3,
Company150,08/11/2010,Atlanta,Non-Tech,Finance,2,3.0,4.0,5.0,2,2,5,4,4,4,3,4,5.0,0,0,5,0,0,2,1,2,3,1,3,0,0.0,0.0,2.0,3.0,0,
Company151,12/23/2011,San Francisco,Tech,Finance,4,4.0,3.0,4.0,1,5,5,5,5,5,2,4,5.0,0,0,0,0,0,1,4,1,1,1,0,0,0.0,0.0,3.0,3.0,5,
Company152,06/09/2007,Dallas,Non-Tech,Finance,9,7.5,4.0,4.0,4,2,10,2,5,8,10,5,6.0,9,4,15,3,15,25,4,1,1,3,10,5,12.5,0.0,2.0,2.5,0,
Company153,11/21/1999,Boulder,Non-Tech,Finance,3,3.0,4.0,3.0,1,4,5,3,4,5,2,5,5.0,0,0,0,0,0,1,2,1,1,1,0,0,0.0,3.0,3.0,2.0,0,
Company154,10/25/2013,New York,Tech,Finance,3,7.5,6.0,6.0,4,6,10,8,8,8,10,6,6.0,0,0,0,0,0,25,15,15,3,5,0,0,0.0,0.0,12.5,2.5,0,
Company155,10/24/2006,San Jose,Tech,Services,4,7.5,4.0,3.0,4,3,5,4,5,5,1,5,5.0,0,4,4,2,0,5,5,1,3,5,0,4,3.0,1.0,3.0,3.0,0,
Company156,05/05/2007,Tucson,Non-Tech,Finance,2,3.0,6.0,6.0,4,2,10,4,10,5,3,10,5.0,0,0,0,0,0,2,2,3,2,5,0,0,0.0,0.0,2.0,3.0,0,
Company157,02/19/2010,Chicago,Non-Tech,Finance,6,6.0,6.0,7.5,6,2,10,10,10,10,4,5,5.0,0,0,0,0,0,25,6,1,1,5,0,0,0.0,0.0,2.5,3.0,0,
Company158,03/30/2002,Charlotte,Non-Tech,Finance,4,4.0,4.0,7.5,1,3,5,8,5,5,6,5,5.0,0,0,0,0,0,3,3,1,4,2,0,0,0.0,0.0,2.5,7.5,0,
Company159,12/18/1998,San Francisco,Tech,Finance,3,4.0,3.0,7.5,4,4,2,10,10,10,3,5,3.0,2,3,0,0,5,5,5,3,1,4,0,4,0.0,2.0,5.0,1.0,4,
Company160,11/05/2011,Miami,Non-Tech,Finance,2,3.0,5.0,4.0,2,2,5,5,5,5,2,5,5.0,0,0,0,0,0,5,5,1,1,2,3,0,0.0,0.0,2.0,3.0,0,
Company161,06/30/2001,El Paso,Non-Tech,Finance,1,2.0,4.0,4.0,1,3,5,5,5,5,2,5,5.0,0,0,2,0,0,3,3,2,1,1,2,0,0.0,5.0,2.0,3.0,0,
Company162,11/01/2006,San Francisco,Tech,Services,6,6.0,6.0,7.5,6,8,10,10,8,10,4,6,7.5,3,6,6,3,12,5,6,4,2,5,2,2,2.5,2.5,2.5,1.0,5,
Company163,04/12/2012,San Diego,Non-Tech,Services,4,4.0,4.0,4.0,1,2,5,5,5,5,2,5,5.0,0,3,5,3,4,2,5,5,3,5,3,3,0.0,4.0,3.0,2.0,4,
Company164,09/19/2009,Cleveland,Non-Tech,Finance,3,5.0,4.0,4.0,3,3,5,4,4,5,3,4,5.0,0,0,0,0,0,3,4,2,2,3,0,4,0.0,5.0,3.0,2.0,0,
Company165,03/16/2006,New York,Tech,Services,3,5.0,4.0,3.0,1,4,1,3,5,5,3,5,5.0,0,2,2,1,4,2,4,1,3,4,0,5,3.0,1.0,2.0,3.0,3,
Company166,12/28/2010,San Francisco,Tech,Finance,4,5.0,5.0,3.0,1,5,5,8,4,5,6,5,5.0,1,2,0,2,4,4,5,1,4,1,5,2,5.0,0.0,5.0,2.0,0,
Company167,03/17/2007,Columbus,Non-Tech,Services,2,3.0,4.0,3.0,3,2,5,5,5,5,2,5,5.0,1,2,2,1,3,5,1,1,1,2,3,3,3.0,1.0,2.0,1.0,5,
Company168,12/11/2012,Columbus,Non-Tech,Services,2,2.0,4.0,4.0,2,1,5,4,5,5,3,5,5.0,3,4,4,3,4,4,4,1,1,2,2,4,2.0,5.0,2.0,3.0,5,
Company169,03/14/1998,San Francisco,Tech,Services,4,5.0,5.0,4.0,1,5,5,5,4,4,2,4,4.0,3,4,2,1,4,2,3,2,2,1,3,3,4.0,5.0,3.0,3.0,3,37842000.0
Company170,03/17/2007,San Francisco,Tech,Finance,4,3.0,4.0,4.0,2,2,5,5,4,5,1,5,5.0,1,2,2,1,4,5,1,1,1,1,3,3,3.0,1.0,2.0,1.0,2,
Company171,03/19/2012,Boston,Non-Tech,Services,2,7.5,6.0,7.5,4,1,10,2,6,8,3,5,5.0,9,8,15,15,15,25,15,15,1,5,10,0,12.5,2.5,7.5,3.0,5,
Company172,09/04/2009,Omaha,Non-Tech,Services,9,5.0,4.0,5.0,2,2,5,2,4,5,10,3,5.0,3,3,3,2,4,5,5,5,5,5,1,1,1.0,1.0,5.0,0.0,5,
Company173,08/22/2004,San Francisco,Tech,Finance,4,5.0,4.0,4.0,2,2,5,4,4,5,5,4,5.0,0,0,0,0,0,3,5,1,4,1,0,0,0.0,0.0,3.0,3.0,0,
Company174,11/14/2012,San Francisco,Tech,Services,5,5.0,4.0,4.0,2,2,5,4,4,4,4,3,4.0,0,0,0,0,4,4,5,1,3,1,0,2,0.0,0.0,2.0,1.0,0,
Company175,06/24/2012,San Francisco,Tech,Finance,4,4.0,3.0,7.5,1,2,5,3,10,10,4,10,5.0,0,0,0,0,0,5,3,4,1,5,0,0,0.0,2.0,3.0,1.0,0,
Company176,11/17/2009,San Francisco,Tech,Finance,2,3.0,4.0,4.0,2,2,5,3,4,5,5,3,4.0,0,0,2,0,0,4,4,1,1,1,0,0,0.0,0.0,4.0,2.0,0,
Company177,12/28/2010,New York,Tech,Services,4,5.0,5.0,4.0,1,5,5,5,5,5,2,5,5.0,0,2,4,2,4,5,5,1,4,1,5,2,0.0,3.0,4.0,2.0,4,
Company178,05/29/2013,Mountain View,Non-Tech,Finance,3,5.0,4.0,4.0,2,2,5,5,5,4,2,5,4.0,0,0,0,3,0,3,1,1,2,1,0,0,0.0,0.0,2.0,3.0,4,
Company179,01/16/2009,San Francisco,Tech,Finance,3,5.0,4.0,3.0,1,3,5,4,4,4,2,5,5.0,3,2,4,1,4,4,5,5,3,3,5,3,5.0,4.0,4.0,2.0,4,
Company180,12/28/2011,San Francisco,Tech,Services,5,5.0,4.0,5.0,1,4,5,4,4,4,5,3,4.0,2,0,4,2,4,1,2,1,1,1,2,2,2.0,1.0,1.0,3.0,0,
Company181,02/26/1998,San Francisco,Tech,Finance,3,4.0,4.0,3.0,1,3,5,4,5,4,2,5,4.0,1,0,0,0,0,10,4,1,3,5,0,1,0.0,0.0,2.0,2.0,0,
Company182,11/05/2009,San Jose,Tech,Finance,6,4.0,6.0,4.0,6,3,5,5,10,5,10,10,5.0,0,0,0,0,0,25,5,6,1,1,0,0,2.5,0.0,5.0,3.0,0,
Company183,11/26/2009,San Francisco,Tech,Services,4,5.0,5.0,4.0,2,4,5,4,5,4,5,5,5.0,0,0,5,0,2,5,5,3,2,1,5,4,3.0,2.0,3.0,1.0,2,
Company184,09/13/1999,San Francisco,Tech,Finance,1,2.0,5.0,2.0,1,2,1,10,5,5,1,5,5.0,0,0,0,0,0,1,2,2,2,1,0,0,0.0,0.0,2.0,3.0,0,
Company185,10/15/2011,San Francisco,Tech,Services,4,5.0,4.0,5.0,2,4,5,5,5,5,2,5,5.0,0,0,0,0,0,2,4,1,3,2,0,0,0.0,0.0,3.0,3.0,0,
Company186,10/18/2012,San Francisco,Tech,Services,4,5.0,4.0,4.0,2,3,5,4,5,5,3,4,3.0,2,0,0,2,5,5,5,3,5,4,0,0,1.0,5.0,5.0,1.0,4,
Company187,05/29/2013,Denver,Non-Tech,Finance,5,5.0,4.0,4.0,2,2,5,4,5,4,2,5,5.0,0,0,0,0,0,3,1,1,2,1,0,0,0.0,0.0,3.0,3.0,0,
Company188,04/22/2010,Detroit,Non-Tech,Services,4,3.0,4.0,3.0,1,2,5,5,5,5,2,5,5.0,0,3,0,0,4,3,5,3,4,2,0,3,0.0,2.0,2.0,3.0,3,
Company189,07/14/2007,"Washington, D.C.",Non-Tech,Finance,1,2.0,4.0,4.0,2,3,1,5,5,5,1,5,5.0,0,0,0,0,0,3,1,1,1,1,0,0,0.0,0.0,1.0,3.0,0,
Company190,08/20/2011,Mountain View,Non-Tech,Finance,3,4.0,4.0,4.0,2,3,5,5,5,5,1,5,5.0,0,0,0,0,0,1,3,1,3,3,0,0,0.0,0.0,2.0,3.0,0,
Company191,05/03/2013,Boston,Non-Tech,Finance,4,5.0,4.0,4.0,2,4,5,5,5,4,5,5,4.0,0,5,0,0,0,3,1,4,3,1,5,0,0.0,0.0,3.0,3.0,3,
Company192,07/12/2013,Boulder,Non-Tech,Services,3,2.0,4.0,4.0,1,3,5,3,4,5,5,4,5.0,4,0,0,0,5,5,5,4,1,5,5,0,0.0,0.0,4.0,1.0,0,
Company193,08/20/2004,San Francisco,Tech,Services,4,5.0,5.0,4.0,2,5,5,5,5,5,2,5,5.0,1,2,4,1,3,4,5,4,1,3,0,2,2.0,2.0,4.0,2.0,5,
Company194,08/06/2009,Cleveland,Non-Tech,Services,9,7.5,4.0,4.0,4,6,5,10,10,10,4,10,7.5,0,0,0,0,0,10,5,6,3,1,0,0,0.0,0.0,7.5,5.0,0,
Company195,11/25/2011,San Francisco,Tech,Services,4,4.0,3.0,4.0,2,2,5,5,5,5,5,5,5.0,0,0,0,0,0,3,1,4,1,4,0,0,0.0,1.0,4.0,3.0,0,
Company196,02/16/2012,New York,Tech,Services,3,4.5,6.0,3.0,4,4,5,4,10,5,2,10,7.5,0,2,2,1,0,10,3,2,2,5,0,0,3.0,0.0,3.0,3.0,0,
Company197,10/18/2012,San Francisco,Tech,Finance,4,5.0,4.0,5.0,1,3,5,5,5,5,1,5,5.0,0,0,0,0,0,3,5,2,5,3,0,0,0.0,0.0,5.0,1.0,0,
Company198,11/21/2009,Los Angeles,Non-Tech,Finance,3,4.0,3.0,4.0,2,2,5,5,5,5,1,5,5.0,1,4,4,2,4,3,1,1,2,1,2,0,0.0,0.0,2.0,3.0,0,
Company199,12/12/2011,Miami,Non-Tech,Finance,6,3.0,6.0,7.5,6,2,10,8,10,10,8,10,7.5,0,0,0,0,1,25,15,1,2,15,0,0,0.0,0.0,5.0,3.0,3,
Company200,10/23/1999,San Francisco,Tech,Services,12,7.5,6.0,6.0,4,4,10,10,10,10,4,10,7.5,12,8,12,15,15,10,15,3,4,15,10,10,12.5,0.0,10.0,3.0,15,
Company201,12/17/2010,Portland,Non-Tech,Services,4,5.0,4.0,5.0,2,2,5,4,5,4,3,5,4.0,0,0,0,0,0,5,5,2,2,3,0,0,0.0,0.0,3.0,3.0,0,
Company202,01/14/2011,San Jose,Tech,Finance,12,7.5,5.0,3.0,1,4,10,10,8,5,10,10,5.0,0,0,0,0,12,25,15,2,4,1,0,0,7.5,0.0,10.0,3.0,10,
Company203,11/17/2009,Indianapolis,Non-Tech,Finance,5,5.0,4.0,3.0,2,1,5,3,4,4,2,3,5.0,0,0,0,0,0,1,1,1,1,1,0,0,0.0,0.0,1.0,2.0,0,
Company204,10/04/2012,New York,Tech,Finance,3,4.0,5.0,3.0,2,4,5,5,5,5,1,5,5.0,0,0,0,0,0,1,2,1,1,1,0,0,0.0,0.0,3.0,3.0,0,
Company205,09/21/2012,Santa Ana,Non-Tech,Services,3,3.0,4.0,4.0,2,2,5,5,4,5,2,4,5.0,0,0,0,0,4,2,3,1,1,2,2,0,0.0,3.0,2.0,3.0,0,
Company206,10/06/2007,Boston,Non-Tech,Finance,3,4.0,5.0,3.0,2,2,5,4,5,5,3,5,5.0,0,0,0,0,0,2,1,1,1,1,0,0,0.0,0.0,2.0,3.0,0,
Company207,05/01/2013,Milwaukee,Non-Tech,Finance,3,5.0,3.0,5.0,1,3,5,5,5,5,2,4,5.0,0,0,5,3,0,1,5,2,3,4,3,0,0.0,0.0,1.0,3.0,5,
Company208,10/18/2012,San Francisco,Tech,Finance,2,5.0,4.0,5.0,2,2,5,5,5,5,2,5,5.0,0,0,0,0,4,5,3,1,3,1,1,1,1.0,1.0,2.0,3.0,0,
Company209,11/17/1995,San Francisco,Tech,Finance,4,5.0,5.0,4.0,2,10,5,4,10,10,1,4,4.0,0,0,0,0,0,3,15,3,1,2,0,0,0.0,0.0,12.5,3.0,0,
Company210,06/27/2007,San Francisco,Tech,Finance,3,7.5,4.0,6.0,2,4,5,8,8,5,8,8,6.0,0,0,0,0,0,15,15,3,3,5,0,0,0.0,0.0,4.0,7.5,0,
Company211,08/14/2009,Boulder,Non-Tech,Finance,2,3.0,4.0,3.0,1,1,5,5,5,5,3,5,5.0,0,0,0,0,0,3,5,1,4,1,0,0,0.0,0.0,1.0,3.0,0,
Company212,07/28/2000,Cincinnati,Non-Tech,Other,5,5.0,4.0,5.0,2,2,5,4,5,4,5,3,4.0,5,4,3,2,5,5,5,3,5,3,3,3,3.0,3.0,5.0,0.0,3,
Company213,08/08/2013,Tucson,Non-Tech,Finance,3,3.0,4.0,5.0,4,3,10,4,10,10,2,5,5.0,0,0,4,0,4,1,4,1,1,5,0,3,0.0,4.0,2.0,7.5,4,
Company214,10/12/2013,San Diego,Non-Tech,Services,3,4.0,6.0,4.0,4,3,10,5,5,5,5,5,5.0,0,0,0,0,0,20,9,2,2,1,0,0,0.0,0.0,3.0,3.0,0,
Company215,10/12/2013,New York,Tech,Services,12,5.0,6.0,6.0,4,4,10,10,10,10,1,10,5.0,0,0,0,0,0,20,5,2,4,10,0,0,0.0,0.0,5.0,7.5,0,
Company216,06/03/2009,Pittsburgh,Non-Tech,Finance,2,4.0,4.0,4.0,2,2,5,3,4,4,5,4,4.0,0,0,0,0,0,2,2,1,1,1,0,0,0.0,0.0,2.0,3.0,0,29991000.0
Company217,09/07/2010,"Washington, D.C.",Non-Tech,Finance,4,5.0,4.0,5.0,1,3,5,4,5,5,1,5,5.0,0,0,0,0,0,3,5,2,5,3,0,0,0.0,0.0,5.0,1.0,0,
Company218,10/25/2013,Boston,Non-Tech,Finance,12,7.5,6.0,6.0,4,6,5,8,8,8,10,6,6.0,0,0,0,0,0,25,15,15,3,5,0,0,0.0,0.0,12.5,2.5,0,
Company219,11/17/1995,San Francisco,Tech,Finance,4,5.0,4.0,4.0,1,2,5,3,4,5,5,4,4.0,0,0,0,3,3,3,5,3,5,2,0,4,0.0,3.0,4.0,1.0,5,
Company220,03/06/2009,San Francisco,Tech,Finance,12,7.5,4.0,6.0,4,4,10,8,5,10,6,8,5.0,0,0,0,0,0,20,15,12,5,15,0,0,0.0,0.0,7.5,5.0,0,
Company221,04/22/2008,San Francisco,Tech,Finance,2,3.0,4.0,7.5,4,2,3,1,4,5,4,4,5.0,0,0,0,0,0,5,3,1,1,1,0,0,0.0,0.0,2.5,2.0,0,
Company222,05/16/2008,San Francisco,Tech,Finance,4,5.0,4.0,5.0,1,3,5,5,5,5,1,5,5.0,0,0,0,0,0,3,4,2,5,2,0,0,0.0,0.0,5.0,3.0,0,
Company223,05/05/2007,Seattle,Non-Tech,Finance,2,7.5,4.0,4.0,1,4,5,4,4,5,3,3,5.0,0,0,0,0,0,2,2,1,4,1,0,0,0.0,0.0,2.0,3.0,0,
Company224,04/18/2006,San Francisco,Tech,Services,1,2.0,4.0,4.0,1,5,5,5,5,5,1,5,5.0,2,1,2,1,1,1,3,1,2,1,2,1,4.0,5.0,3.0,3.0,5,
Company225,04/01/2000,Santa Ana,Non-Tech,Finance,4,5.0,4.0,4.0,2,2,5,4,4,4,4,4,4.0,0,0,0,0,0,3,5,2,3,2,0,0,0.0,0.0,3.0,3.0,0,
Company226,09/19/2009,San Francisco,Tech,Finance,3,2.0,4.0,4.0,1,1,2,4,4,4,2,4,4.0,0,0,0,0,0,1,5,1,2,1,0,0,0.0,5.0,2.0,2.0,0,
Company227,07/04/2009,Detroit,Non-Tech,Finance,2,2.0,4.0,3.0,1,1,1,5,5,5,4,5,5.0,0,4,0,0,3,2,2,1,4,1,5,0,5.0,2.0,5.0,3.0,3,
Company228,04/17/2009,Los Angeles,Non-Tech,Services,4,5.0,4.0,4.0,2,2,5,4,4,5,5,4,5.0,2,0,4,0,0,5,5,2,2,4,2,2,2.0,0.0,2.0,3.0,0,
Company229,04/18/2006,San Francisco,Tech,Finance,1,5.0,4.0,5.0,1,5,5,5,4,5,4,5,4.0,2,0,0,0,0,1,3,1,2,2,0,1,4.0,5.0,3.0,3.0,0,
Company230,10/06/2010,Boulder,Non-Tech,Finance,4,5.0,4.0,5.0,2,4,5,5,5,5,2,5,5.0,2,0,4,0,4,3,1,2,3,1,0,2,5.0,0.0,2.0,3.0,0,
Company231,04/09/2011,Philadelphia,Non-Tech,Finance,12,7.5,4.5,6.0,4,4,10,6,8,8,10,5,6.0,0,0,0,0,0,15,12,9,1,5,0,0,0.0,0.0,5.0,7.5,0,
Company232,12/03/2013,Los Angeles,Non-Tech,Services,4,3.0,4.0,5.0,2,2,5,5,5,5,2,5,5.0,3,4,0,0,4,1,4,1,1,1,0,0,0.0,0.0,1.0,3.0,0,
Company233,09/14/2009,Boulder,Non-Tech,Finance,12,7.5,6.0,6.0,4,1,10,10,10,5,4,5,7.5,12,0,4,15,15,10,15,1,4,1,10,0,12.5,0.0,10.0,7.5,15,
Company234,12/03/2013,San Francisco,Tech,Services,5,5.0,4.0,4.0,2,2,5,4,4,5,3,4,4.0,4,0,5,5,4,4,5,1,3,2,0,4,4.0,5.0,3.0,3.0,5,
Company235,11/16/2012,Milwaukee,Non-Tech,Services,3,4.0,5.0,4.0,2,2,5,5,5,5,4,5,3.0,0,0,0,0,0,2,5,1,3,1,0,2,0.0,0.0,2.0,3.0,0,
Company236,06/27/2007,Boulder,Non-Tech,Services,12,4.0,4.5,6.0,2,4,10,6,8,8,10,6,6.0,0,0,0,0,0,15,15,4,1,20,0,0,0.0,2.5,5.0,7.5,20,
Company237,03/18/2011,Pittsburgh,Non-Tech,Finance,9,2.0,4.0,4.0,1,2,1,5,4,4,1,4,5.0,0,0,0,0,0,25,1,1,1,4,0,0,0.0,0.0,1.0,2.0,0,
Company238,06/26/2010,San Francisco,Tech,Finance,2,2.0,4.0,3.0,1,2,5,5,5,4,2,5,5.0,0,0,0,0,0,2,5,1,2,1,0,0,0.0,0.0,1.0,2.0,0,
Company239,04/18/2006,New York,Tech,Services,1,2.0,4.0,4.0,2,3,5,5,10,5,2,5,5.0,0,0,2,0,0,5,3,1,2,4,2,1,0.0,5.0,2.0,2.0,0,
Company240,11/29/2008,Austin,Non-Tech,Finance,2,3.0,4.0,5.0,1,2,5,4,4,4,3,5,4.0,0,0,0,0,0,1,4,1,3,2,0,0,0.0,0.0,2.0,3.0,0,
Company241,04/09/2000,San Francisco,Tech,Finance,5,5.0,4.0,4.0,2,2,5,5,4,4,5,4,4.0,0,0,0,0,0,5,5,4,5,2,0,0,0.0,0.0,2.0,1.0,0,
Company242,02/09/2000,San Francisco,Tech,Other,3,4.0,4.0,4.0,1,2,5,5,5,5,2,3,5.0,0,0,0,2,0,4,1,1,4,1,0,0,0.0,0.0,1.0,1.0,3,
Company243,05/02/2013,Oklahoma City,Non-Tech,Finance,2,2.0,4.0,3.0,2,2,1,5,5,5,3,5,4.0,0,0,1,0,1,2,4,1,2,1,0,1,0.0,0.0,1.0,3.0,0,
Company244,06/01/2010,Phoenix,Non-Tech,Services,5,5.0,4.0,4.0,2,2,5,5,4,4,3,4,4.0,3,2,4,1,4,5,5,3,5,2,5,3,5.0,4.0,5.0,2.0,4,
Company245,03/03/2012,Denver,Non-Tech,Finance,12,7.5,6.0,6.0,4,6,10,8,10,8,8,8,6.0,0,0,0,0,0,15,6,6,3,5,0,0,0.0,0.0,7.5,5.0,0,
Company246,06/15/2010,Philadelphia,Non-Tech,Finance,12,4.5,6.0,6.0,1,4,10,6,8,8,10,6,6.0,15,10,0,15,12,25,15,2,2,25,6,6,0.0,2.5,5.0,5.0,20,
Company247,12/02/2008,Charlotte,Non-Tech,Finance,3,4.0,5.0,3.0,1,3,5,5,5,5,2,5,5.0,0,0,0,0,0,2,2,2,1,1,0,0,0.0,0.0,3.0,3.0,0,
Company248,04/19/2013,Indianapolis,Non-Tech,Finance,2,2.0,4.0,5.0,3,3,4,4,4,5,3,4,5.0,0,0,0,0,0,1,1,1,1,1,0,0,0.0,0.0,1.0,3.0,0,
Company249,06/05/2012,San Francisco,Tech,Finance,2,5.0,5.0,4.0,2,2,5,5,5,5,1,5,5.0,0,0,0,0,0,2,4,1,1,1,0,0,0.0,0.0,1.0,3.0,0,
Company250,04/04/2012,San Jose,Tech,Finance,5,5.0,4.0,5.0,2,4,5,4,4,4,2,3,4.0,0,0,0,0,0,5,5,3,5,1,5,0,0.0,0.0,5.0,0.0,0,
Company251,10/14/2013,Philadelphia,Non-Tech,Finance,3,4.0,3.0,3.0,2,3,5,4,5,5,2,5,5.0,0,0,0,0,0,4,1,3,2,4,0,0,0.0,0.0,2.0,3.0,0,
Company252,10/10/2013,San Antonio,Non-Tech,Finance,2,3.0,4.0,4.0,2,3,5,5,5,5,2,5,5.0,0,0,3,0,0,1,3,1,3,1,0,0,5.0,0.0,3.0,3.0,3,
Company253,01/20/2012,San Francisco,Tech,Services,15,7.5,4.0,7.5,4,3,5,6,5,8,10,6,6.0,15,8,3,1,4,25,2,15,5,20,10,10,10.0,1.0,3.0,3.0,20,
Company254,07/10/2004,San Diego,Non-Tech,Services,2,3.0,4.0,4.0,2,2,5,3,4,4,5,3,4.0,2,0,0,0,0,2,5,2,4,2,5,0,0.0,0.0,2.0,2.0,0,
Company255,05/24/2007,San Francisco,Tech,Finance,4,4.5,4.0,5.0,6,4,10,10,10,4,5,10,7.5,0,0,0,2,4,20,3,3,1,5,0,0,2.0,0.0,5.0,3.0,0,
Company256,07/10/2013,Philadelphia,Non-Tech,Finance,5,5.0,3.0,4.0,2,2,5,5,5,5,4,4,5.0,0,0,4,0,0,3,5,1,3,2,0,0,0.0,4.0,3.0,2.0,0,
Company257,01/05/2000,Oakland,Non-Tech,Finance,2,3.0,4.0,4.0,2,1,5,4,5,4,4,3,4.0,0,0,0,0,0,3,5,1,3,1,0,0,0.0,0.0,4.0,3.0,0,
Company258,08/05/2011,San Francisco,Tech,Finance,2,5.0,4.0,5.0,2,2,5,4,4,4,5,4,5.0,0,0,0,0,0,5,5,5,5,5,0,0,0.0,0.0,5.0,0.0,0,
Company259,05/06/2013,San Francisco,Tech,Services,2,3.0,4.0,4.0,1,3,5,5,5,4,1,5,5.0,0,0,0,0,0,1,1,1,2,1,0,0,0.0,0.0,2.0,3.0,0,
Company260,12/16/2009,San Francisco,Tech,Services,3,5.0,4.0,4.0,2,2,5,3,4,4,5,5,5.0,0,4,3,2,3,4,5,3,5,5,5,0,0.0,2.0,2.0,1.0,0,
Company261,08/01/2010,San Francisco,Tech,Finance,4,5.0,4.0,4.0,2,5,5,5,4,5,2,5,5.0,0,0,0,0,4,1,5,2,1,1,2,1,0.0,3.0,3.0,3.0,5,
Company262,01/03/2013,San Francisco,Tech,Finance,4,7.5,4.0,4.0,1,4,10,8,8,8,6,5,5.0,0,0,0,0,0,2,3,1,4,10,0,0,0.0,0.0,5.0,3.0,0,
Company263,11/12/2010,Philadelphia,Non-Tech,Services,3,5.0,4.0,4.0,1,3,5,4,4,5,4,4,5.0,3,4,4,4,4,3,4,2,3,2,5,3,2.0,5.0,3.0,3.0,5,
Company264,09/06/1997,San Francisco,Tech,Services,6,6.0,6.0,6.0,2,10,10,10,10,10,2,10,7.5,6,4,12,3,12,5,6,3,1,5,4,4,5.0,12.5,2.5,7.5,15,
Company265,01/18/2013,Philadelphia,Non-Tech,Finance,4,5.0,4.0,4.0,2,3,5,4,4,4,5,3,5.0,0,0,0,0,0,1,5,2,5,1,0,0,0.0,0.0,2.0,3.0,0,
Company266,11/26/2010,New York,Tech,Services,5,7.5,4.0,4.0,2,4,5,4,4,4,3,4,4.0,0,0,0,0,12,4,5,2,3,5,2,0,0.0,0.0,4.0,2.0,0,
Company267,04/01/2000,Los Angeles,Non-Tech,Finance,4,5.0,4.0,4.0,2,2,5,4,4,4,4,4,4.0,0,0,0,0,0,3,5,2,3,2,0,0,0.0,0.0,3.0,3.0,0,
